ProductKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,ProductName,Cost,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Product Description,Start Date,End Date,Status
525,12,"LB ","CM ","LL Mountain Frame - Silver, 44",144.59,Silver,500,375,264.05,44,42-46 CM,2.96,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
526,12,"LB ","CM ","LL Mountain Frame - Silver, 48",144.59,Silver,500,375,264.05,48,48-52 CM,3,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
527,12,"LB ","CM ","LL Mountain Frame - Silver, 52",144.59,Silver,500,375,264.05,52,48-52 CM,3.04,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
528,37,NULL,NULL,Mountain Tire Tube,1.87,NA,500,375,4.99,NULL,NA,NULL,0,"M ",2.994,NULL,NULL,Mountain Tire Tube,Self-sealing tube.,2013-07-01 00:00:00.000,NULL,Current
529,37,NULL,NULL,Road Tire Tube,1.49,NA,500,375,3.99,NULL,NA,NULL,0,"R ",2.394,NULL,NULL,Road Tire Tube,Conventional all-purpose tube.,2013-07-01 00:00:00.000,NULL,Current
530,37,NULL,NULL,Touring Tire Tube,1.87,NA,500,375,4.99,NULL,NA,NULL,0,"T ",2.994,NULL,NULL,Touring Tire Tube,General purpose tube.,2013-07-01 00:00:00.000,NULL,Current
531,12,"LB ","CM ","LL Mountain Frame - Black, 42",136.79,Black,500,375,249.79,42,42-46 CM,2.92,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
532,12,"LB ","CM ","LL Mountain Frame - Black, 44",136.79,Black,500,375,249.79,44,42-46 CM,2.96,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
533,12,"LB ","CM ","LL Mountain Frame - Black, 48",136.79,Black,500,375,249.79,48,48-52 CM,3,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
534,12,"LB ","CM ","LL Mountain Frame - Black, 52",136.79,Black,500,375,249.79,52,48-52 CM,3.04,1,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
535,37,NULL,NULL,LL Mountain Tire,9.35,NA,500,375,24.99,NULL,NA,NULL,0,"M ",14.994,"L ",NULL,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2013-07-01 00:00:00.000,NULL,Current
536,37,NULL,NULL,ML Mountain Tire,11.22,NA,500,375,29.99,NULL,NA,NULL,0,"M ",17.994,"M ",NULL,ML Mountain Tire,"Great traction, high-density rubber.",2013-07-01 00:00:00.000,NULL,Current
537,37,NULL,NULL,HL Mountain Tire,13.09,NA,500,375,35.00,NULL,NA,NULL,0,"M ",21.00,"H ",NULL,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2013-07-01 00:00:00.000,NULL,Current
538,37,NULL,NULL,LL Road Tire,8.04,NA,500,375,21.49,NULL,NA,NULL,0,"R ",12.894,"L ",NULL,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2013-07-01 00:00:00.000,NULL,Current
539,37,NULL,NULL,ML Road Tire,9.35,NA,500,375,24.99,NULL,NA,NULL,0,"R ",14.994,"M ",NULL,ML Road Tire,Higher density rubber.,2013-07-01 00:00:00.000,NULL,Current
540,37,NULL,NULL,HL Road Tire,12.19,NA,500,375,32.60,NULL,NA,NULL,0,"R ",19.56,"H ",NULL,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013-07-01 00:00:00.000,NULL,Current
541,37,NULL,NULL,Touring Tire,10.84,NA,500,375,28.99,NULL,NA,NULL,0,"T ",17.394,NULL,NULL,Touring Tire,High-density rubber.,2013-07-01 00:00:00.000,NULL,Current
542,13,"G  ",NULL,LL Mountain Pedal,17.98,Silver/Black,500,375,40.49,NULL,NA,218,1,"M ",24.294,"L ",NULL,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2013-07-01 00:00:00.000,NULL,Current
543,13,"G  ",NULL,ML Mountain Pedal,27.57,Silver/Black,500,375,62.09,NULL,NA,215,1,"M ",37.254,"M ",NULL,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2013-07-01 00:00:00.000,NULL,Current
544,13,"G  ",NULL,HL Mountain Pedal,35.96,Silver/Black,500,375,80.99,NULL,NA,185,1,"M ",48.594,"H ",NULL,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2013-07-01 00:00:00.000,NULL,Current
545,13,"G  ",NULL,LL Road Pedal,17.98,Silver/Black,500,375,40.49,NULL,NA,189,1,"R ",24.294,"L ",NULL,LL Road Pedal,Clipless pedals - aluminum.,2013-07-01 00:00:00.000,NULL,Current
546,13,"G  ",NULL,ML Road Pedal,27.57,Silver/Black,500,375,62.09,NULL,NA,168,1,"R ",37.254,"M ",NULL,ML Road Pedal,Lightweight aluminum alloy construction.,2013-07-01 00:00:00.000,NULL,Current
547,13,"G  ",NULL,HL Road Pedal,35.96,Silver/Black,500,375,80.99,NULL,NA,149,1,"R ",48.594,"H ",NULL,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2013-07-01 00:00:00.000,NULL,Current
548,13,NULL,NULL,Touring Pedal,35.96,Silver/Black,500,375,80.99,NULL,NA,NULL,1,"T ",48.594,NULL,NULL,Touring Pedal,A stable pedal for all-day riding.,2013-07-01 00:00:00.000,NULL,Current
549,12,"LB ","CM ","ML Mountain Frame-W - Silver, 38",199.38,Silver,500,375,364.09,38,38-40 CM,2.73,2,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
550,12,"LB ","CM ","LL Mountain Frame - Black, 40",136.79,Black,500,375,249.79,40,38-40 CM,2.88,2,"M ",149.874,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
551,12,"LB ","CM ","LL Mountain Frame - Silver, 40",144.59,Silver,500,375,264.05,40,38-40 CM,2.88,2,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
552,9,"G  ",NULL,Front Derailleur,40.62,Silver,500,375,91.49,NULL,NA,88,1,NULL,54.894,NULL,NULL,Front Derailleur,Wide-link design.,2013-07-01 00:00:00.000,NULL,Current
553,4,NULL,NULL,LL Touring Handlebars,20.46,NA,500,375,46.09,NULL,NA,NULL,1,"T ",27.654,"L ",NULL,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
554,4,NULL,NULL,HL Touring Handlebars,40.66,NA,500,375,91.57,NULL,NA,NULL,1,"T ",54.942,"H ",NULL,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
555,6,"G  ",NULL,Front Brakes,47.29,Silver,500,375,106.50,NULL,NA,317,1,NULL,63.90,NULL,NULL,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013-07-01 00:00:00.000,NULL,Current
556,8,"G  ",NULL,LL Crankset,77.92,Black,500,375,175.49,NULL,NA,600,1,NULL,105.294,"L ",NULL,LL Crankset,Super rigid spindle.,2013-07-01 00:00:00.000,NULL,Current
557,8,"G  ",NULL,ML Crankset,113.88,Black,500,375,256.49,NULL,NA,635,1,NULL,153.894,"M ",NULL,ML Crankset,High-strength crank arm.,2013-07-01 00:00:00.000,NULL,Current
558,8,"G  ",NULL,HL Crankset,179.82,Black,500,375,404.99,NULL,NA,575,1,NULL,242.994,"H ",NULL,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2013-07-01 00:00:00.000,NULL,Current
559,7,NULL,NULL,Chain,8.99,Silver,500,375,20.24,NULL,NA,NULL,1,NULL,12.144,NULL,NULL,Chain,Superior shifting performance.,2013-07-01 00:00:00.000,NULL,Current
560,3,"LB ","CM ","Touring-2000 Blue, 60",755.15,Blue,100,75,1214.85,60,60-62 CM,27.9,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
561,3,"LB ","CM ","Touring-1000 Yellow, 46",1481.94,Yellow,100,75,2384.07,46,42-46 CM,25.13,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
562,3,"LB ","CM ","Touring-1000 Yellow, 50",1481.94,Yellow,100,75,2384.07,50,48-52 CM,25.42,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
563,3,"LB ","CM ","Touring-1000 Yellow, 54",1481.94,Yellow,100,75,2384.07,54,54-58 CM,25.68,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
564,3,"LB ","CM ","Touring-1000 Yellow, 60",1481.94,Yellow,100,75,2384.07,60,60-62 CM,25.9,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
565,3,"LB ","CM ","Touring-3000 Blue, 54",461.44,Blue,100,75,742.35,54,54-58 CM,29.68,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
566,3,"LB ","CM ","Touring-3000 Blue, 58",461.44,Blue,100,75,742.35,58,54-58 CM,29.9,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
567,3,"LB ","CM ","Touring-3000 Blue, 62",461.44,Blue,100,75,742.35,62,60-62 CM,30,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
568,3,"LB ","CM ","Touring-3000 Yellow, 44",461.44,Yellow,100,75,742.35,44,42-46 CM,28.77,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
569,3,"LB ","CM ","Touring-3000 Yellow, 50",461.44,Yellow,100,75,742.35,50,48-52 CM,29.13,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
570,3,"LB ","CM ","Touring-3000 Yellow, 54",461.44,Yellow,100,75,742.35,54,54-58 CM,29.42,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
571,3,"LB ","CM ","Touring-3000 Yellow, 58",461.44,Yellow,100,75,742.35,58,54-58 CM,29.79,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
572,3,"LB ","CM ","Touring-3000 Yellow, 62",461.44,Yellow,100,75,742.35,62,60-62 CM,30,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
573,3,"LB ","CM ","Touring-1000 Blue, 46",1481.94,Blue,100,75,2384.07,46,42-46 CM,25.13,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
574,3,"LB ","CM ","Touring-1000 Blue, 50",1481.94,Blue,100,75,2384.07,50,48-52 CM,25.42,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
575,3,"LB ","CM ","Touring-1000 Blue, 54",1481.94,Blue,100,75,2384.07,54,54-58 CM,25.68,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
576,3,"LB ","CM ","Touring-1000 Blue, 60",1481.94,Blue,100,75,2384.07,60,60-62 CM,25.9,4,"T ",1430.442,"H ","U ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
577,3,"LB ","CM ","Touring-2000 Blue, 46",755.15,Blue,100,75,1214.85,46,42-46 CM,27.13,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
578,3,"LB ","CM ","Touring-2000 Blue, 50",755.15,Blue,100,75,1214.85,50,48-52 CM,27.42,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
579,3,"LB ","CM ","Touring-2000 Blue, 54",755.15,Blue,100,75,1214.85,54,54-58 CM,27.68,4,"T ",728.91,"M ","U ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
580,2,"LB ","CM ","Road-350-W Yellow, 40",1082.51,Yellow,100,75,1700.99,40,38-40 CM,15.35,4,"R ",1020.594,"M ","W ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,NULL,Current
581,2,"LB ","CM ","Road-350-W Yellow, 42",1082.51,Yellow,100,75,1700.99,42,42-46 CM,15.77,4,"R ",1020.594,"M ","W ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,NULL,Current
582,2,"LB ","CM ","Road-350-W Yellow, 44",1082.51,Yellow,100,75,1700.99,44,42-46 CM,16.13,4,"R ",1020.594,"M ","W ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,NULL,Current
583,2,"LB ","CM ","Road-350-W Yellow, 48",1082.51,Yellow,100,75,1700.99,48,48-52 CM,16.42,4,"R ",1020.594,"M ","W ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013-07-01 00:00:00.000,NULL,Current
584,2,"LB ","CM ","Road-750 Black, 58",343.65,Black,100,75,539.99,58,54-58 CM,20.79,4,"R ",323.994,"L ","U ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01 00:00:00.000,NULL,Current
585,3,"LB ","CM ","Touring-3000 Blue, 44",461.44,Blue,100,75,742.35,44,42-46 CM,28.77,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
586,3,"LB ","CM ","Touring-3000 Blue, 50",461.44,Blue,100,75,742.35,50,48-52 CM,29.13,4,"T ",445.41,"L ","U ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01 00:00:00.000,NULL,Current
587,1,"LB ","CM ","Mountain-400-W Silver, 38",419.78,Silver,100,75,769.49,38,38-40 CM,26.35,4,"M ",461.694,"M ","W ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,NULL,Current
588,1,"LB ","CM ","Mountain-400-W Silver, 40",419.78,Silver,100,75,769.49,40,38-40 CM,26.77,4,"M ",461.694,"M ","W ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,NULL,Current
589,1,"LB ","CM ","Mountain-400-W Silver, 42",419.78,Silver,100,75,769.49,42,42-46 CM,27.13,4,"M ",461.694,"M ","W ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,NULL,Current
590,1,"LB ","CM ","Mountain-400-W Silver, 46",419.78,Silver,100,75,769.49,46,42-46 CM,27.42,4,"M ",461.694,"M ","W ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01 00:00:00.000,NULL,Current
591,1,"LB ","CM ","Mountain-500 Silver, 40",308.22,Silver,100,75,564.99,40,38-40 CM,27.35,4,"M ",338.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
592,1,"LB ","CM ","Mountain-500 Silver, 42",308.22,Silver,100,75,564.99,42,42-46 CM,27.77,4,"M ",338.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
593,1,"LB ","CM ","Mountain-500 Silver, 44",308.22,Silver,100,75,564.99,44,42-46 CM,28.13,4,"M ",338.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
594,1,"LB ","CM ","Mountain-500 Silver, 48",308.22,Silver,100,75,564.99,48,48-52 CM,28.42,4,"M ",338.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
595,1,"LB ","CM ","Mountain-500 Silver, 52",308.22,Silver,100,75,564.99,52,48-52 CM,28.68,4,"M ",338.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
596,1,"LB ","CM ","Mountain-500 Black, 40",294.58,Black,100,75,539.99,40,38-40 CM,27.35,4,"M ",323.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
597,1,"LB ","CM ","Mountain-500 Black, 42",294.58,Black,100,75,539.99,42,42-46 CM,27.77,4,"M ",323.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
598,1,"LB ","CM ","Mountain-500 Black, 44",294.58,Black,100,75,539.99,44,42-46 CM,28.13,4,"M ",323.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
599,1,"LB ","CM ","Mountain-500 Black, 48",294.58,Black,100,75,539.99,48,48-52 CM,28.42,4,"M ",323.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
600,1,"LB ","CM ","Mountain-500 Black, 52",294.58,Black,100,75,539.99,52,48-52 CM,28.68,4,"M ",323.994,"L ","U ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01 00:00:00.000,NULL,Current
601,5,"G  ",NULL,LL Bottom Bracket,23.97,NA,500,375,53.99,NULL,NA,223,1,NULL,32.394,"L ",NULL,LL Bottom Bracket,Chromoly steel.,2013-07-01 00:00:00.000,NULL,Current
602,5,"G  ",NULL,ML Bottom Bracket,44.95,NA,500,375,101.24,NULL,NA,168,1,NULL,60.744,"M ",NULL,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,2013-07-01 00:00:00.000,NULL,Current
603,5,"G  ",NULL,HL Bottom Bracket,53.94,NA,500,375,121.49,NULL,NA,170,1,NULL,72.894,"H ",NULL,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,2013-07-01 00:00:00.000,NULL,Current
604,2,"LB ","CM ","Road-750 Black, 44",343.65,Black,100,75,539.99,44,42-46 CM,19.77,4,"R ",323.994,"L ","U ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01 00:00:00.000,NULL,Current
605,2,"LB ","CM ","Road-750 Black, 48",343.65,Black,100,75,539.99,48,48-52 CM,20.13,4,"R ",323.994,"L ","U ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01 00:00:00.000,NULL,Current
606,2,"LB ","CM ","Road-750 Black, 52",343.65,Black,100,75,539.99,52,48-52 CM,20.42,4,"R ",323.994,"L ","U ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01 00:00:00.000,NULL,Current
